scenario_id,scenario_name,controller_name,seed,sim_duration,average_vehicle_queue_length,max_vehicle_queue_length,average_vehicle_waiting_time,max_vehicle_waiting_time,average_ped_waiting_time,max_ped_waiting_time,switch_count,switch_rate_per_300s,unnecessary_switch_count,unnecessary_switch_rate,conflict_release_count,dangerous_switch_attempt_count,vehicle_wait_p95,ped_wait_p95,vehicle_starvation_count,ped_starvation_count,shield_hold_min_hold,shield_hold_small_gain,shield_override_starvation,shield_override_demand,delay_applied_steps,delay_seconds,false_ped_injected_count,burst_mode,failure_spoofed_steps,failure_mode_used
S2_directional_surge,intersection_directional_surge,actuated,14,300.0,9.583,26,6.3,43.0,2.1,44.0,19,19.0,2,0.105,0,0,31.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,actuated,15,300.0,9.64,26,6.4,44.0,1.9,45.0,19,19.0,3,0.158,0,0,31.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,actuated,16,300.0,9.587,25,6.4,43.0,2.1,43.0,19,19.0,2,0.105,0,0,31.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,actuated,17,300.0,10.557,27,6.8,46.0,2.1,47.0,19,19.0,2,0.105,0,0,32.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,actuated,18,300.0,10.267,26,6.6,43.0,2.1,45.0,19,19.0,2,0.105,0,0,32.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,actuated,19,300.0,10.417,26,6.8,45.0,2.3,50.0,19,19.0,2,0.105,0,0,32.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_only,0,300.0,3.457,10,2.6,56.0,6.4,69.0,17,17.0,1,0.059,0,0,18.0,42.0,0,5,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_only,1,300.0,3.29,12,2.3,55.0,6.1,70.0,17,17.0,1,0.059,0,0,17.0,40.0,0,4,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_only,2,300.0,3.66,12,2.7,59.0,6.0,74.0,17,17.0,1,0.059,0,0,21.0,43.0,0,5,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_only,3,300.0,3.53,11,2.8,61.0,6.7,75.0,17,17.0,1,0.059,0,0,20.0,46.0,0,6,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_only,4,300.0,3.443,10,2.6,58.0,5.6,66.0,17,17.0,1,0.059,0,0,19.0,38.0,0,4,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_only,5,300.0,3.633,11,2.9,59.0,6.7,82.0,17,17.0,1,0.059,0,0,22.0,47.0,0,7,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_only,6,300.0,3.533,11,2.4,47.0,6.4,73.0,17,17.0,1,0.059,0,0,19.0,43.0,0,5,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_only,7,300.0,3.527,11,2.7,60.0,6.0,69.0,17,17.0,1,0.059,0,0,19.0,40.0,0,4,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_only,8,300.0,3.55,10,2.7,62.0,5.8,68.0,17,17.0,1,0.059,0,0,19.0,39.0,0,4,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_only,9,300.0,3.673,10,2.9,59.0,7.1,83.0,17,17.0,1,0.059,0,0,21.0,46.0,0,6,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_only,10,300.0,3.63,11,2.4,48.0,6.6,74.0,17,17.0,1,0.059,0,0,18.0,45.0,0,6,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_only,11,300.0,3.05,10,2.4,53.0,6.9,69.0,17,17.0,1,0.059,0,0,17.0,45.0,0,7,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_only,12,300.0,3.167,10,2.4,55.0,6.7,68.0,17,17.0,1,0.059,0,0,17.0,44.0,0,5,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_only,13,300.0,3.38,11,2.5,55.0,6.0,69.0,17,17.0,1,0.059,0,0,18.0,41.0,0,4,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_only,14,300.0,3.493,10,2.6,58.0,5.8,67.0,17,17.0,1,0.059,0,0,19.0,39.0,0,4,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_only,15,300.0,3.567,10,3.0,62.0,5.8,70.0,17,17.0,1,0.059,0,0,24.0,38.0,0,4,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_only,16,300.0,3.173,10,2.4,54.0,7.2,76.0,17,17.0,1,0.059,0,0,17.0,47.0,0,8,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_only,17,300.0,3.403,11,2.4,55.0,5.8,66.0,17,17.0,1,0.059,0,0,17.0,39.0,0,4,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_only,18,300.0,3.45,9,2.6,55.0,6.3,69.0,17,17.0,1,0.059,0,0,18.0,44.0,0,6,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_only,19,300.0,3.777,12,2.5,59.0,5.6,78.0,17,17.0,1,0.059,0,0,18.0,38.0,0,2,0,0,0,0,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_shield,0,300.0,3.457,10,2.6,56.0,6.4,69.0,17,17.0,1,0.059,0,0,18.0,42.0,0,5,0,0,13,4,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_shield,1,300.0,3.29,12,2.3,55.0,6.1,70.0,17,17.0,1,0.059,0,0,17.0,40.0,0,4,0,0,14,3,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_shield,2,300.0,3.66,12,2.7,59.0,6.0,74.0,17,17.0,1,0.059,0,0,21.0,43.0,0,5,0,0,12,4,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_shield,3,300.0,3.137,9,2.4,53.0,6.5,69.0,17,17.0,1,0.059,0,0,16.0,43.0,0,6,0,1,13,4,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_shield,4,300.0,3.703,10,2.8,58.0,7.1,77.0,17,17.0,1,0.059,0,0,20.0,46.0,0,6,0,1,13,4,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_shield,5,300.0,3.633,11,2.9,59.0,6.7,82.0,17,17.0,1,0.059,0,0,22.0,47.0,0,7,0,0,12,4,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_shield,6,300.0,3.533,11,2.4,47.0,6.4,73.0,17,17.0,1,0.059,0,0,19.0,43.0,0,5,0,0,12,4,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_shield,7,300.0,3.527,11,2.7,60.0,6.0,69.0,17,17.0,1,0.059,0,0,19.0,40.0,0,4,0,0,14,3,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_shield,8,300.0,3.55,10,2.7,62.0,5.8,68.0,17,17.0,1,0.059,0,0,19.0,39.0,0,4,0,0,14,3,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_shield,9,300.0,3.57,11,2.7,61.0,5.8,68.0,17,17.0,1,0.059,0,0,19.0,39.0,0,4,0,1,14,3,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_shield,10,300.0,3.63,11,2.4,48.0,6.6,74.0,17,17.0,1,0.059,0,0,18.0,45.0,0,6,0,0,12,4,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_shield,11,300.0,3.05,10,2.4,53.0,6.9,69.0,17,17.0,1,0.059,0,0,17.0,45.0,0,7,0,0,13,4,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_shield,12,300.0,3.167,10,2.4,55.0,6.7,68.0,17,17.0,1,0.059,0,0,17.0,44.0,0,5,0,0,13,4,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_shield,13,300.0,3.38,11,2.5,55.0,6.0,69.0,17,17.0,1,0.059,0,0,18.0,41.0,0,4,0,0,14,3,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_shield,14,300.0,3.623,11,2.7,59.0,5.9,68.0,17,17.0,1,0.059,0,0,19.0,40.0,0,4,0,1,14,3,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_shield,15,300.0,3.567,10,3.0,62.0,5.8,70.0,17,17.0,1,0.059,0,0,24.0,38.0,0,4,0,0,12,4,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_shield,16,300.0,3.173,10,2.4,54.0,7.2,76.0,17,17.0,1,0.059,0,0,17.0,47.0,0,8,0,0,13,4,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_shield,17,300.0,3.403,11,2.4,55.0,5.8,66.0,17,17.0,1,0.059,0,0,17.0,39.0,0,4,0,0,14,3,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_shield,18,300.0,3.45,9,2.6,55.0,6.3,69.0,17,17.0,1,0.059,0,0,18.0,44.0,0,6,0,0,13,4,0,0,0,0,0,0
S2_directional_surge,intersection_directional_surge,adaptive_shield,19,300.0,3.777,12,2.5,59.0,5.6,78.0,17,17.0,1,0.059,0,0,18.0,38.0,0,2,0,0,13,3,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,fixed_time,0,300.0,4.387,12,7.7,68.0,5.5,83.0,11,11.0,1,0.091,0,0,43.0,43.0,0,11,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,fixed_time,1,300.0,4.127,11,7.2,64.0,5.6,86.0,11,11.0,1,0.091,0,0,41.0,44.0,0,11,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,fixed_time,2,300.0,4.087,11,7.0,67.0,5.4,83.0,11,11.0,1,0.091,0,0,41.0,43.0,0,10,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,fixed_time,3,300.0,4.65,13,8.2,70.0,5.9,86.0,11,11.0,1,0.091,0,0,45.0,45.0,0,12,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,fixed_time,4,300.0,4.353,12,7.8,70.0,5.6,83.0,11,11.0,1,0.091,0,0,43.0,43.0,0,11,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,fixed_time,5,300.0,4.587,12,8.2,68.0,5.5,81.0,11,11.0,1,0.091,0,0,44.0,44.0,0,10,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,fixed_time,6,300.0,3.86,11,6.7,64.0,5.7,83.0,11,11.0,1,0.091,0,0,39.0,44.0,0,11,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,fixed_time,7,300.0,4.067,11,7.1,62.0,5.5,84.0,11,11.0,1,0.091,0,0,40.0,43.0,0,11,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,fixed_time,8,300.0,4.403,12,7.8,70.0,5.5,84.0,11,11.0,1,0.091,0,0,43.0,44.0,0,10,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,fixed_time,9,300.0,4.117,11,7.2,68.0,5.6,85.0,11,11.0,1,0.091,0,0,41.0,43.0,0,11,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,fixed_time,10,300.0,4.39,12,7.6,71.0,6.0,84.0,11,11.0,1,0.091,0,0,42.0,46.0,0,12,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,fixed_time,11,300.0,4.353,12,7.7,68.0,5.7,82.0,11,11.0,1,0.091,0,0,43.0,44.0,0,10,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,fixed_time,12,300.0,4.853,13,8.6,70.0,5.6,84.0,11,11.0,1,0.091,0,0,46.0,44.0,0,11,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,fixed_time,13,300.0,4.553,12,8.1,69.0,5.7,86.0,11,11.0,1,0.091,0,0,44.0,44.0,0,10,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,fixed_time,14,300.0,4.603,12,8.2,69.0,5.6,83.0,11,11.0,1,0.091,0,0,44.0,44.0,0,11,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,fixed_time,15,300.0,4.583,13,8.0,69.0,5.6,82.0,11,11.0,1,0.091,0,0,44.0,44.0,0,11,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,fixed_time,16,300.0,4.32,11,7.5,67.0,5.7,83.0,11,11.0,1,0.091,0,0,42.0,44.0,0,10,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,fixed_time,17,300.0,4.617,12,8.3,70.0,5.6,84.0,11,11.0,1,0.091,0,0,44.0,44.0,0,11,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,fixed_time,18,300.0,4.297,12,7.3,68.0,5.7,83.0,11,11.0,1,0.091,0,0,41.0,44.0,0,10,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,fixed_time,19,300.0,4.587,13,8.0,69.0,5.7,86.0,11,11.0,1,0.091,0,0,44.0,44.0,0,11,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,actuated,0,300.0,3.077,8,4.1,41.0,2.6,51.0,19,19.0,2,0.105,0,0,25.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,actuated,1,300.0,3.03,8,4.0,43.0,2.5,50.0,19,19.0,2,0.105,0,0,25.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,actuated,2,300.0,3.07,8,4.0,41.0,2.9,50.0,19,19.0,2,0.105,0,0,25.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,actuated,3,300.0,3.19,9,4.2,41.0,2.6,51.0,19,19.0,2,0.105,0,0,26.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,actuated,4,300.0,3.053,8,4.0,41.0,2.7,51.0,19,19.0,2,0.105,0,0,25.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,actuated,5,300.0,3.06,8,4.1,42.0,2.9,51.0,19,19.0,2,0.105,0,0,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,actuated,6,300.0,3.13,8,4.1,41.0,2.7,51.0,19,19.0,2,0.105,0,0,25.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,actuated,7,300.0,3.007,8,4.0,43.0,2.8,51.0,19,19.0,2,0.105,0,0,25.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,actuated,8,300.0,3.03,8,4.0,41.0,2.6,50.0,19,19.0,2,0.105,0,0,25.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,actuated,9,300.0,3.253,9,4.2,45.0,2.8,51.0,19,19.0,2,0.105,0,0,26.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,actuated,10,300.0,3.23,9,4.3,44.0,2.8,52.0,19,19.0,2,0.105,0,0,27.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,actuated,11,300.0,3.08,8,4.1,43.0,2.8,51.0,19,19.0,2,0.105,0,0,26.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,actuated,12,300.0,3.047,8,4.0,41.0,2.8,50.0,19,19.0,2,0.105,0,0,25.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,actuated,13,300.0,3.017,8,4.0,41.0,3.0,52.0,19,19.0,2,0.105,0,0,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,actuated,14,300.0,3.197,9,4.2,43.0,2.8,52.0,19,19.0,2,0.105,0,0,26.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,actuated,15,300.0,3.277,9,4.4,43.0,2.7,52.0,19,19.0,2,0.105,0,0,26.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,actuated,16,300.0,3.117,8,4.1,41.0,2.7,51.0,19,19.0,2,0.105,0,0,25.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,actuated,17,300.0,3.033,8,4.0,41.0,2.9,51.0,19,19.0,2,0.105,0,0,25.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,actuated,18,300.0,3.203,9,4.2,43.0,2.7,51.0,19,19.0,2,0.105,0,0,26.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,actuated,19,300.0,2.997,8,3.8,40.0,2.8,51.0,19,19.0,2,0.105,0,0,24.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_only,0,300.0,3.22,7,4.5,45.0,2.6,51.0,19,19.0,1,0.053,0,0,27.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_only,1,300.0,3.057,8,3.9,43.0,2.5,50.0,18,18.0,1,0.056,0,0,26.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_only,2,300.0,2.863,8,3.7,42.0,2.6,49.0,18,18.0,1,0.056,0,0,25.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_only,3,300.0,3.25,8,4.3,44.0,2.4,50.0,19,19.0,1,0.053,0,0,27.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_only,4,300.0,3.203,8,4.4,51.0,2.6,50.0,19,19.0,1,0.053,0,0,27.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_only,5,300.0,3.03,8,3.8,41.0,2.6,51.0,18,18.0,1,0.056,0,0,25.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_only,6,300.0,3.333,9,4.6,52.0,2.4,49.0,19,19.0,1,0.053,0,0,28.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_only,7,300.0,2.907,8,3.7,43.0,2.6,50.0,18,18.0,1,0.056,0,0,25.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_only,8,300.0,3.233,8,4.4,46.0,2.5,51.0,19,19.0,1,0.053,0,0,27.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_only,9,300.0,3.243,7,4.4,46.0,2.5,49.0,19,19.0,1,0.053,0,0,27.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_only,10,300.0,2.907,7,3.7,42.0,2.8,52.0,18,18.0,1,0.056,0,0,25.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_only,11,300.0,3.06,8,4.0,44.0,2.6,49.0,18,18.0,1,0.056,0,0,27.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_only,12,300.0,3.05,8,3.9,42.0,2.8,51.0,18,18.0,1,0.056,0,0,26.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_only,13,300.0,3.063,9,3.9,43.0,2.9,51.0,18,18.0,1,0.056,0,0,26.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_only,14,300.0,3.047,9,3.8,44.0,2.6,49.0,18,18.0,1,0.056,0,0,25.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_only,15,300.0,3.28,8,4.5,46.0,2.4,49.0,19,19.0,1,0.053,0,0,27.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_only,16,300.0,2.927,8,3.8,44.0,2.8,49.0,18,18.0,1,0.056,0,0,25.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_only,17,300.0,3.037,8,3.9,43.0,2.7,52.0,18,18.0,1,0.056,0,0,26.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_only,18,300.0,3.28,8,4.6,52.0,2.5,49.0,19,19.0,1,0.053,0,0,28.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_only,19,300.0,3.277,9,4.5,54.0,2.7,50.0,19,19.0,1,0.053,0,0,28.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_shield,0,300.0,3.237,9,4.5,47.0,2.3,49.0,18,18.0,1,0.056,0,1,28.0,19.0,0,0,1,0,17,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_shield,1,300.0,3.22,8,4.3,45.0,2.6,51.0,18,18.0,1,0.056,0,1,27.0,22.0,0,0,1,0,17,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_shield,2,300.0,2.95,7,3.9,47.0,2.6,52.0,18,18.0,1,0.056,0,1,25.0,21.0,0,0,1,0,17,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_shield,3,300.0,2.837,8,3.5,43.0,2.6,51.0,18,18.0,1,0.056,0,1,24.0,22.0,0,0,1,1,17,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_shield,4,300.0,2.823,8,3.6,43.0,2.6,51.0,18,18.0,1,0.056,0,2,24.0,22.0,0,0,2,0,17,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_shield,5,300.0,3.013,8,4.1,49.0,2.2,49.0,18,18.0,1,0.056,0,1,27.0,18.0,0,0,1,0,17,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_shield,6,300.0,3.257,9,4.6,47.0,2.6,51.0,18,18.0,1,0.056,0,1,29.0,21.0,0,0,1,0,17,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_shield,7,300.0,2.843,8,3.7,48.0,2.4,51.0,18,18.0,1,0.056,0,1,24.0,20.0,0,0,1,0,17,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_shield,8,300.0,2.927,8,3.7,43.0,2.5,50.0,18,18.0,1,0.056,0,1,25.0,22.0,0,0,1,0,17,0,0,0,0,0,0,0
S3_ped_heavy,intersection_ped_heavy,adaptive_shield,9,300.0,2.783,7,3.6,45.0,2.8,50.0,18,18.0,1,0.056,0,1,24.0,22.0,0,0,1,0,17,0,0,0,0,0,0,0
